DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,ITI4,2019,498,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2000,245,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2001,246,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2002,245,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2003,245,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2004,245,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2005,273,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2006,253,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2007,268,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2008,262,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2009,297,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2010,296,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2011,297,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2012,297,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2013,304,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2014,308,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2015,310,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2016,309,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2017,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2018,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2019,313,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE11,2020,311,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2000,455,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2001,456,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2002,458,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2003,457,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2004,457,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2005,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2006,470,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2007,540,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2008,553,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2009,565,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2010,585,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2011,582,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2012,580,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2013,579,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2014,590,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2015,589,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2016,589,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2017,589,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2018,589,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2019,589,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE12,2020,593,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2000,171,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2001,167,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2002,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2003,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2004,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2005,168,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2006,180,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2007,194,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2008,190,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2009,191,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2010,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2011,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2012,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2013,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2014,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2015,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2016,194,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2017,197,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2018,197,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2019,197,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE21,2020,197,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2000,215,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2001,226,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2002,245,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2003,247,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2004,247,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2005,283,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2006,282,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2007,304,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2008,309,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2009,307,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2010,320,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2011,329,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2012,333,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2013,342,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2014,356,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2015,361,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2016,361,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2017,365,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2018,365,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2019,366,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE22,2020,382,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2000,339,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2001,339,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2002,355,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2003,373,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2004,373,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2005,390,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2006,392,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2007,409,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2008,428,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2009,454,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2010,467,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2011,473,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2012,517,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2013,542,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2014,543,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2015,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2016,568,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2017,570,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2018,570,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2019,570,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE23,2020,589,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2000,58,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2001,57,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2002,58,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2003,85,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2004,85,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2005,86,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2006,86,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2007,101,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2008,92,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2009,89,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2010,89,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2011,62,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2012,62,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2013,62,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2014,62,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2015,61,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2016,61,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2017,63,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2018,63,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2019,63,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE31,2020,62,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2000,16,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2001,16,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2002,16,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2003,16,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2004,16,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2005,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2006,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2007,15,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2008,16,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2009,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2010,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2011,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2012,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2013,15,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2014,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2015,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2016,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2017,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2018,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2019,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE32,2020,29,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2000,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2001,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2002,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2003,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2004,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2005,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2006,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2007,6,b
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2008,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2009,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2010,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2011,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2012,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2013,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2014,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2015,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2016,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2017,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2018,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2019,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,MWAY,KM,SE33,2020,6,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE10,2008,99,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE10,2014,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE10,2015,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE10,2016,0,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE21,2008,245,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE22,2008,271,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE23,2008,499,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE24,2008,306,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE25,2008,315,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE31,2008,129,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE32,2008,646,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE33,2008,462,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE34,2008,285,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,BE35,2008,322,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2000,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2001,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2002,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2003,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2004,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2005,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2006,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2007,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2008,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2009,784,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2010,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2011,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2012,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2013,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2014,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2015,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2016,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2017,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2018,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2019,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR03,2020,782,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2000,1942,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2001,1942,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2002,1942,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2003,1942,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2004,1942,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2005,1942,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2006,1938,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2007,1938,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2008,1938,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2009,1938,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2010,1940,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2011,1940,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2012,1940,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2013,1940,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2014,1822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2015,1822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2016,1822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2017,1822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2018,1822,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2019,1835,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,HR04,2020,1835,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2000,1831,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2001,1833,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2002,1827,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2003,1826,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2004,1777,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2005,1881,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2006,1868,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2007,1874,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2008,1873,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2009,1895,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2010,1891,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2011,1888,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2012,1898,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2013,1898,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2014,1898,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2015,1897,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2016,1897,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2017,1895,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2018,1895,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2019,1895,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC1,2020,1896,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2000,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2001,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2002,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2003,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2004,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2005,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2006,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2007,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2008,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2009,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2010,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2011,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2012,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2013,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2014,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2015,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2016,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2017,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2018,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2019,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC2,2020,81,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2000,509,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2001,507,
ESTAT:TRAN_R_NET(1.0),26/08/22 23:00:00,A,RL,KM,ITC3,2002,494,
